Referência,Data,Título,Link,id,Preço
iPhone 15 Pro Max 256GB,17/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Branco,https://produto.mercadolivre.com.br/MLB-3459542119-apple-iphone-15-pro-max-de-256gb-titnio-branco-_JM#position=34&search_layout=stack&type=item&tracking_id=0e4bb938-d4f7-4589-84cf-0db399f9787f,MLB3459542119,10998.0
iPhone 15 Pro Max 256GB,17/11/23,iPhone 15 Pro Max 256gb Natural Titanium,https://produto.mercadolivre.com.br/MLB-4197592102-iphone-15-pro-max-256gb-natural-titanium-_JM?searchVariation=180624757653#searchVariation=180624757653&position=35&search_layout=stack&type=item&tracking_id=0e4bb938-d4f7-4589-84cf-0db399f9787f,MLB4197592102,14290.0
iPhone 15 Pro Max 256GB,17/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Preto,https://produto.mercadolivre.com.br/MLB-4078809032-apple-iphone-15-pro-max-de-256gb-titnio-preto-_JM#position=36&search_layout=stack&type=item&tracking_id=0e4bb938-d4f7-4589-84cf-0db399f9787f,MLB4078809032,10899.0
iPhone 15 Pro Max 256GB,17/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Azul,https://produto.mercadolivre.com.br/MLB-3459657559-apple-iphone-15-pro-max-de-256gb-titnio-azul-_JM#position=37&search_layout=stack&type=item&tracking_id=0e4bb938-d4f7-4589-84cf-0db399f9787f,MLB3459657559,10899.0
iPhone 15 Pro Max 256GB,17/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Azul,https://produto.mercadolivre.com.br/MLB-3459619711-apple-iphone-15-pro-max-de-256gb-titnio-azul-_JM#position=38&search_layout=stack&type=item&tracking_id=0e4bb938-d4f7-4589-84cf-0db399f9787f,MLB3459619711,10998.0
iPhone 15 Pro Max 256GB,17/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Preto,https://produto.mercadolivre.com.br/MLB-4078853148-apple-iphone-15-pro-max-de-256gb-titnio-preto-_JM#position=39&search_layout=stack&type=item&tracking_id=0e4bb938-d4f7-4589-84cf-0db399f9787f,MLB4078853148,10998.0
iPhone 15 Pro Max 256GB,17/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Azul,https://produto.mercadolivre.com.br/MLB-4078862380-apple-iphone-15-pro-max-de-256gb-titnio-azul-_JM#position=42&search_layout=stack&type=item&tracking_id=0e4bb938-d4f7-4589-84cf-0db399f9787f,MLB4078862380,10998.0
iPhone 15 Pro Max 256GB,17/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Branco,https://produto.mercadolivre.com.br/MLB-4078834238-apple-iphone-15-pro-max-de-256gb-titnio-branco-_JM#position=43&search_layout=stack&type=item&tracking_id=0e4bb938-d4f7-4589-84cf-0db399f9787f,MLB4078834238,10998.0
iPhone 15 Pro Max 256GB,17/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Preto,https://produto.mercadolivre.com.br/MLB-4078796016-apple-iphone-15-pro-max-de-256gb-titnio-preto-_JM#position=45&search_layout=stack&type=item&tracking_id=0e4bb938-d4f7-4589-84cf-0db399f9787f,MLB4078796016,10998.0
iPhone 15 Pro Max 256GB,17/11/23,Apple iPhone 15 Pro Max 256gb Preto + Capa +carregador,https://produto.mercadolivre.com.br/MLB-4209278128-apple-iphone-15-pro-max-256gb-preto-capa-carregador-_JM#position=46&search_layout=stack&type=item&tracking_id=0e4bb938-d4f7-4589-84cf-0db399f9787f,MLB4209278128,9290.0
iPhone 15 Pro Max 256GB,17/11/23,"iPhone 15 Pro Max 256gb Preto Tela 6,7  5g Câmera 48mp",https://produto.mercadolivre.com.br/MLB-4078824780-iphone-15-pro-max-256gb-preto-tela-67-5g-cmera-48mp-_JM?searchVariation=180106539195#searchVariation=180106539195&position=49&search_layout=stack&type=item&tracking_id=0e4bb938-d4f7-4589-84cf-0db399f9787f,MLB4078824780,10999.0
Samsung Galaxy A14 5g 128GB,18/11/23,Samsung Galaxy A14 5g 128gb 4gb Ram Verde,https://www.mercadolivre.com.br/samsung-galaxy-a14-5g-128gb-4gb-ram-verde/p/MLB22831325?pdp_filters=category:MLB1055#searchVariation=MLB22831325&position=1&search_layout=stack&type=product&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3531000346,1055.54
Samsung Galaxy A14 5g 128GB,18/11/23,Samsung Galaxy A14 5g 128gb 4gb Ram Preto,https://www.mercadolivre.com.br/samsung-galaxy-a14-5g-128gb-4gb-ram-preto/p/MLB22096077?pdp_filters=category:MLB1055#searchVariation=MLB22096077&position=2&search_layout=stack&type=product&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3392443447,1008.0
Samsung Galaxy A14 5g 128GB,18/11/23,Samsung Galaxy A14 (MediaTek) 5G Dual SIM 128 GB black 4 GB RAM,https://www.mercadolivre.com.br/samsung-galaxy-a14-mediatek-5g-dual-sim-128-gb-black-4-gb-ram/p/MLB21950247?pdp_filters=category:MLB1055#searchVariation=MLB21950247&position=5&search_layout=stack&type=product&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3608940956,1091.0
Samsung Galaxy A14 5g 128GB,18/11/23,Samsung Galaxy A14 (Mediatek) 5G 128 GB black 4 GB RAM,https://www.mercadolivre.com.br/samsung-galaxy-a14-mediatek-5g-128-gb-black-4-gb-ram/p/MLB21950434?pdp_filters=category:MLB1055#searchVariation=MLB21950434&position=6&search_layout=stack&type=product&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3608889578,1111.0
Samsung Galaxy A14 5g 128GB,18/11/23,Samsung Galaxy A14 5g 128gb 4gb Ram Verde,https://produto.mercadolivre.com.br/MLB-3383902980-samsung-galaxy-a14-5g-128gb-4gb-ram-verde-_JM?searchVariation=177435363061#searchVariation=177435363061&position=16&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3383902980,1159.95
Samsung Galaxy A14 5g 128GB,18/11/23,Samsung Galaxy A14 5g 128gb 4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3273509207-samsung-galaxy-a14-5g-128gb-4gb-ram-preto-_JM?searchVariation=177433574487#searchVariation=177433574487&position=17&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3273509207,1159.95
Samsung Galaxy A14 5g 128GB,18/11/23,"Smartphone Samsung Galaxy A14 5g, 128gb, 4gb Ram, Tela 6.6",https://produto.mercadolivre.com.br/MLB-3286434139-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-tela-66-_JM#position=18&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3286434139,1067.33
Samsung Galaxy A14 5g 128GB,18/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Prata,https://www.mercadolivre.com.br/smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-prata/p/MLB22753179?pdp_filters=category:MLB1055#searchVariation=MLB22753179&position=8&search_layout=stack&type=product&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3490733189,1081.0
Samsung Galaxy A14 5g 128GB,18/11/23,Samsung Galaxy A14 (Exynos) 5G 128 GB light green 4 GB RAM,https://www.mercadolivre.com.br/samsung-galaxy-a14-exynos-5g-128-gb-light-green-4-gb-ram/p/MLB24521867?pdp_filters=category:MLB1055#searchVariation=MLB24521867&position=13&search_layout=stack&type=product&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3399004529,1332.0
Samsung Galaxy A14 5g 128GB,18/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Preto,https://produto.mercadolivre.com.br/MLB-3344468010-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-preto-_JM?searchVariation=177171568070#searchVariation=177171568070&position=20&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3344468010,1417.0
Samsung Galaxy A14 5g 128GB,18/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Preto,https://produto.mercadolivre.com.br/MLB-3264979155-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-preto-_JM?searchVariation=177307444191#searchVariation=177307444191&position=21&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3264979155,1380.0
Samsung Galaxy A14 5g 128GB,18/11/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293904563-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177492139794#searchVariation=177492139794&position=22&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3293904563,1347.0
Samsung Galaxy A14 5g 128GB,18/11/23,"Smartphone Samsung Galaxy A14 5g, 128gb, 4gb Ram, Tela 6.6",https://produto.mercadolivre.com.br/MLB-3387756713-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-tela-66-_JM#position=23&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3387756713,1367.0
Samsung Galaxy A14 5g 128GB,18/11/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3504254660-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177492200168#searchVariation=177492200168&position=24&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3504254660,1257.0
Samsung Galaxy A14 5g 128GB,18/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Prata,https://produto.mercadolivre.com.br/MLB-3461649801-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-prata-_JM?searchVariation=180107045577#searchVariation=180107045577&position=25&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3461649801,1396.0
Samsung Galaxy A14 5g 128GB,18/11/23,Samsung Galaxy A14 5g Tela 6.6 Octa Core 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3504254580-samsung-galaxy-a14-5g-tela-66-octa-core-128gb4gb-ram-preto-_JM?searchVariation=177492200000#searchVariation=177492200000&position=26&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3504254580,1309.0
Samsung Galaxy A14 5g 128GB,18/11/23,"Smartphone Samsung Galaxy A14 5g, 128gb, 4gb Ram, Tela 6.6",https://produto.mercadolivre.com.br/MLB-3307288295-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-tela-66-_JM#position=28&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3307288295,1799.0
Samsung Galaxy A14 5g 128GB,18/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Prata,https://produto.mercadolivre.com.br/MLB-4195041122-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-prata-_JM#position=32&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB4195041122,1589.0
Samsung Galaxy A14 5g 128GB,18/11/23,"Smartphone Samsung Galaxy A14 5g, 128gb, 4gb Ram, Tela 6.6",https://produto.mercadolivre.com.br/MLB-3311746147-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-tela-66-_JM#position=33&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3311746147,1249.0
Samsung Galaxy A14 5g 128GB,18/11/23,"Smartphone Samsung Galaxy A14 5g, 128gb, 4gb Ram, Tela 6.6",https://produto.mercadolivre.com.br/MLB-3307350909-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-tela-66-_JM#position=34&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3307350909,1699.0
Samsung Galaxy A14 5g 128GB,18/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Prata,https://produto.mercadolivre.com.br/MLB-3344514408-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-prata-_JM?searchVariation=177297727987#searchVariation=177297727987&position=35&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3344514408,1336.0
Samsung Galaxy A14 5g 128GB,18/11/23,Smartphone Samsung Galaxy A14 128gb Verde Lima 5g Octa-core,https://produto.mercadolivre.com.br/MLB-3422238943-smartphone-samsung-galaxy-a14-128gb-verde-lima-5g-octa-core-_JM#position=37&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3422238943,1979.0
Samsung Galaxy A14 5g 128GB,18/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Verde ,https://produto.mercadolivre.com.br/MLB-3863842202-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-verde-_JM?searchVariation=178364735424#searchVariation=178364735424&position=38&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3863842202,1415.0
Samsung Galaxy A14 5g 128GB,18/11/23,Celular Samsung Galaxy A14 5g 128gb Dual Sm-a146mlgrzto,https://produto.mercadolivre.com.br/MLB-3296758161-celular-samsung-galaxy-a14-5g-128gb-dual-sm-a146mlgrzto-_JM?searchVariation=177863493395#searchVariation=177863493395&position=39&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3296758161,1834.0
Samsung Galaxy A14 5g 128GB,18/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Preto,https://produto.mercadolivre.com.br/MLB-4083932136-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-preto-_JM?searchVariation=180104094529#searchVariation=180104094529&position=41&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB4083932136,1382.0
Samsung Galaxy A14 5g 128GB,18/11/23,Samsung Galaxy A14 5g Tela 6.6 Octa Core 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3504307226-samsung-galaxy-a14-5g-tela-66-octa-core-128gb4gb-ram-preto-_JM?searchVariation=177812430909#searchVariation=177812430909&position=43&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3504307226,1257.0
Samsung Galaxy A14 5g 128GB,18/11/23,"Smartphone Samsung Galaxy A14 5g, 128gb, 4gb Ram, Tela 6.6",https://produto.mercadolivre.com.br/MLB-4002701928-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-tela-66-_JM#position=44&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB4002701928,1200.0
Samsung Galaxy A14 5g 128GB,18/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Prata,https://produto.mercadolivre.com.br/MLB-3461649611-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-prata-_JM?searchVariation=180104433259#searchVariation=180104433259&position=45&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3461649611,1382.0
Samsung Galaxy A14 5g 128GB,18/11/23,Smartphone Samsung Galaxy A14 5g 128gb 6.6  Triplacã¢m 50+2+,https://produto.mercadolivre.com.br/MLB-3963527040-smartphone-samsung-galaxy-a14-5g-128gb-66-triplacm-502-_JM?searchVariation=180298006785#searchVariation=180298006785&position=47&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3963527040,1854.0
Samsung Galaxy A14 5g 128GB,18/11/23,"Smartphone Samsung Galaxy A14 5g, 128gb, 4gb Ram, Tela 6.6",https://produto.mercadolivre.com.br/MLB-3553418658-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-tela-66-_JM#position=48&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3553418658,1330.0
Samsung Galaxy A14 5g 128GB,18/11/23,"Celular Samsung Galaxy A14 5g 128gb 6,6 Preto",https://produto.mercadolivre.com.br/MLB-3336552935-celular-samsung-galaxy-a14-5g-128gb-66-preto-_JM?searchVariation=178530173143#searchVariation=178530173143&position=50&search_layout=stack&type=item&tracking_id=b4677741-144a-445f-8654-c68f59106f19,MLB3336552935,1306.0
Poco X5 Pro 5g 128GB,18/11/23,Xiaomi Pocophone Poco X5 Pro 5G Dual SIM 128 GB black 6 GB RAM,https://www.mercadolivre.com.br/xiaomi-pocophone-poco-x5-pro-5g-dual-sim-128-gb-black-6-gb-ram/p/MLB21748128?pdp_filters=category:MLB1055#searchVariation=MLB21748128&position=2&search_layout=stack&type=product&tracking_id=bcecc889-d69a-497f-aa42-45036d40f3f6,MLB4057119572,1787.0
Poco X5 Pro 5g 128GB,18/11/23,Xiaomi Pocophone Poco X5 Pro 5g 128gb 6gb Global Nota Fiscal,https://produto.mercadolivre.com.br/MLB-3866895248-xiaomi-pocophone-poco-x5-pro-5g-128gb-6gb-global-nota-fiscal-_JM?searchVariation=179284903389#searchVariation=179284903389&position=12&search_layout=stack&type=item&tracking_id=bcecc889-d69a-497f-aa42-45036d40f3f6,MLB3866895248,1784.0
Poco X5 Pro 5g 128GB,18/11/23,Xiaomi Pocophone Poco X5 Pro 5g 128gb 6gb Global Nf Oficial,https://produto.mercadolivre.com.br/MLB-4070091788-xiaomi-pocophone-poco-x5-pro-5g-128gb-6gb-global-nf-oficial-_JM?searchVariation=180446228409#searchVariation=180446228409&position=14&search_layout=stack&type=item&tracking_id=bcecc889-d69a-497f-aa42-45036d40f3f6,MLB4070091788,1785.0
Poco X5 Pro 5g 128GB,18/11/23,Xiaomi Pocophone Poco X5 Pro 5g Dual Sim 128 Gb 6gb Global ,https://produto.mercadolivre.com.br/MLB-3364468533-xiaomi-pocophone-poco-x5-pro-5g-dual-sim-128-gb-6gb-global-_JM?searchVariation=178113746678#searchVariation=178113746678&position=24&search_layout=stack&type=item&tracking_id=bcecc889-d69a-497f-aa42-45036d40f3f6,MLB3364468533,1784.0
Poco X5 Pro 5g 128GB,18/11/23,Xiaomi Pocophone Poco X5 Pro India 5g 128 Gb Blue 6 Gb Ram,https://produto.mercadolivre.com.br/MLB-4189041196-xiaomi-pocophone-poco-x5-pro-india-5g-128-gb-blue-6-gb-ram-_JM?searchVariation=179185697080#searchVariation=179185697080&position=32&search_layout=stack&type=item&tracking_id=bcecc889-d69a-497f-aa42-45036d40f3f6,MLB4189041196,1560.0
iPhone 15 Pro Max 256GB,18/11/23,Apple iPhone 15 Pro Max (256 GB) - Titânio Natural - Distribuidor autorizado,https://www.mercadolivre.com.br/apple-iphone-15-pro-max-256-gb-titnio-natural-distribuidor-autorizado/p/MLB1027172726?pdp_filters=category:MLB1055#searchVariation=MLB1027172726&position=3&search_layout=stack&type=product&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB4082380816,10449.05
iPhone 15 Pro Max 256GB,18/11/23,Apple iPhone 15 Pro Max (256 GB) - Titânio Preto - Distribuidor autorizado,https://www.mercadolivre.com.br/apple-iphone-15-pro-max-256-gb-titnio-preto-distribuidor-autorizado/p/MLB1027172724?pdp_filters=category:MLB1055#searchVariation=MLB1027172724&position=7&search_layout=stack&type=product&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB4081805316,10354.05
iPhone 15 Pro Max 256GB,18/11/23,Apple iPhone 15 Pro Max (256 GB) - Titânio Preto,https://www.mercadolivre.com.br/apple-iphone-15-pro-max-256-gb-titnio-preto/p/MLB27172724?pdp_filters=category:MLB1055#searchVariation=MLB27172724&position=9&search_layout=stack&type=product&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB4148516334,8794.0
iPhone 15 Pro Max 256GB,18/11/23,Apple iPhone 15 Pro Max (256 GB) - Titânio Branco - Distribuidor autorizado,https://www.mercadolivre.com.br/apple-iphone-15-pro-max-256-gb-titnio-branco-distribuidor-autorizado/p/MLB1027172715?pdp_filters=category:MLB1055#searchVariation=MLB1027172715&position=10&search_layout=stack&type=product&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB4144872190,10998.0
iPhone 15 Pro Max 256GB,18/11/23,Apple iPhone 15 Pro Max (256 GB) - Titânio Azul - Distribuidor autorizado,https://www.mercadolivre.com.br/apple-iphone-15-pro-max-256-gb-titnio-azul-distribuidor-autorizado/p/MLB1027172717?pdp_filters=category:MLB1055#searchVariation=MLB1027172717&position=14&search_layout=stack&type=product&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB3460939883,10354.05
iPhone 15 Pro Max 256GB,18/11/23,iPhone 15 Pro Max 256gb Titanio Natural Com Nota E Garantia,https://produto.mercadolivre.com.br/MLB-4203362498-iphone-15-pro-max-256gb-titanio-natural-com-nota-e-garantia-_JM?searchVariation=180656220703#searchVariation=180656220703&position=30&search_layout=stack&type=item&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB4203362498,9760.0
iPhone 15 Pro Max 256GB,18/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Branco,https://produto.mercadolivre.com.br/MLB-3459542119-apple-iphone-15-pro-max-de-256gb-titnio-branco-_JM#position=32&search_layout=stack&type=item&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB3459542119,10998.0
iPhone 15 Pro Max 256GB,18/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Preto,https://produto.mercadolivre.com.br/MLB-4078809070-apple-iphone-15-pro-max-de-256gb-titnio-preto-_JM#position=33&search_layout=stack&type=item&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB4078809070,10354.05
iPhone 15 Pro Max 256GB,18/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Azul,https://produto.mercadolivre.com.br/MLB-3459657559-apple-iphone-15-pro-max-de-256gb-titnio-azul-_JM#position=36&search_layout=stack&type=item&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB3459657559,10899.0
iPhone 15 Pro Max 256GB,18/11/23,iPhone 15 Pro Max 256gb Natural Titanium,https://produto.mercadolivre.com.br/MLB-4197592102-iphone-15-pro-max-256gb-natural-titanium-_JM?searchVariation=180624757653#searchVariation=180624757653&position=37&search_layout=stack&type=item&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB4197592102,13790.0
iPhone 15 Pro Max 256GB,18/11/23,Apple iPhone 15 Pro Max (256 Gb) - Titânio Preto,https://produto.mercadolivre.com.br/MLB-4212533622-apple-iphone-15-pro-max-256-gb-titnio-preto-_JM?searchVariation=180697688369#searchVariation=180697688369&position=38&search_layout=stack&type=item&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB4212533622,9200.0
iPhone 15 Pro Max 256GB,18/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Azul,https://produto.mercadolivre.com.br/MLB-3459619711-apple-iphone-15-pro-max-de-256gb-titnio-azul-_JM#position=39&search_layout=stack&type=item&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB3459619711,10998.0
iPhone 15 Pro Max 256GB,18/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Preto,https://produto.mercadolivre.com.br/MLB-4078853148-apple-iphone-15-pro-max-de-256gb-titnio-preto-_JM#position=41&search_layout=stack&type=item&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB4078853148,10998.0
iPhone 15 Pro Max 256GB,18/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Azul,https://produto.mercadolivre.com.br/MLB-4078862380-apple-iphone-15-pro-max-de-256gb-titnio-azul-_JM#position=42&search_layout=stack&type=item&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB4078862380,10998.0
iPhone 15 Pro Max 256GB,18/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Branco,https://produto.mercadolivre.com.br/MLB-4078834238-apple-iphone-15-pro-max-de-256gb-titnio-branco-_JM#position=43&search_layout=stack&type=item&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB4078834238,10998.0
iPhone 15 Pro Max 256GB,18/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Preto,https://produto.mercadolivre.com.br/MLB-4078796016-apple-iphone-15-pro-max-de-256gb-titnio-preto-_JM#position=45&search_layout=stack&type=item&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB4078796016,10998.0
iPhone 15 Pro Max 256GB,18/11/23,Apple iPhone 15 Pro Max 256gb Preto + Capa +carregador,https://produto.mercadolivre.com.br/MLB-4209278128-apple-iphone-15-pro-max-256gb-preto-capa-carregador-_JM#position=46&search_layout=stack&type=item&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB4209278128,9100.0
iPhone 15 Pro Max 256GB,18/11/23,"iPhone 15 Pro Max 256gb Preto Tela 6,7  5g Câmera 48mp",https://produto.mercadolivre.com.br/MLB-4078824780-iphone-15-pro-max-256gb-preto-tela-67-5g-cmera-48mp-_JM?searchVariation=180106539195#searchVariation=180106539195&position=49&search_layout=stack&type=item&tracking_id=e70fe8b3-4650-4d32-8975-6f7b192f0fb0,MLB4078824780,11493.95
Samsung Galaxy A14 5g 128GB,19/11/23,Samsung Galaxy A14 5g 128gb 4gb Ram Preto,https://www.mercadolivre.com.br/samsung-galaxy-a14-5g-128gb-4gb-ram-preto/p/MLB22096077?pdp_filters=category:MLB1055#searchVariation=MLB22096077&position=1&search_layout=stack&type=product&tracking_id=bc3ace5f-1217-45bc-8a12-9d2155f07a80,MLB4209777394,989.0
Samsung Galaxy A14 5g 128GB,19/11/23,Samsung Galaxy A14 5g 128gb 4gb Ram Verde,https://www.mercadolivre.com.br/samsung-galaxy-a14-5g-128gb-4gb-ram-verde/p/MLB22831325?pdp_filters=category:MLB1055#searchVariation=MLB22831325&position=2&search_layout=stack&type=product&tracking_id=bc3ace5f-1217-45bc-8a12-9d2155f07a80,MLB3538058960,939.55
Samsung Galaxy A14 5g 128GB,19/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Prata,https://www.mercadolivre.com.br/smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-prata/p/MLB22753179?pdp_filters=category:MLB1055#searchVariation=MLB22753179&position=3&search_layout=stack&type=product&tracking_id=bc3ace5f-1217-45bc-8a12-9d2155f07a80,MLB3537780804,939.55
Samsung Galaxy A14 5g 128GB,19/11/23,Samsung Galaxy A14 (Mediatek) 5G 128 GB black 4 GB RAM,https://www.mercadolivre.com.br/samsung-galaxy-a14-mediatek-5g-128-gb-black-4-gb-ram/p/MLB21950434?pdp_filters=category:MLB1055#searchVariation=MLB21950434&position=7&search_layout=stack&type=product&tracking_id=bc3ace5f-1217-45bc-8a12-9d2155f07a80,MLB3608889578,1111.0
Samsung Galaxy A14 5g 128GB,19/11/23,Samsung Galaxy A14 5g 128gb 4gb Ram Verde,https://produto.mercadolivre.com.br/MLB-3383902980-samsung-galaxy-a14-5g-128gb-4gb-ram-verde-_JM?searchVariation=177435363061#searchVariation=177435363061&position=15&search_layout=stack&type=item&tracking_id=bc3ace5f-1217-45bc-8a12-9d2155f07a80,MLB3383902980,1159.95
Samsung Galaxy A14 5g 128GB,19/11/23,Samsung Galaxy A14 5g 128gb 4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3273509207-samsung-galaxy-a14-5g-128gb-4gb-ram-preto-_JM?searchVariation=177433574487#searchVariation=177433574487&position=16&search_layout=stack&type=item&tracking_id=bc3ace5f-1217-45bc-8a12-9d2155f07a80,MLB3273509207,1159.95
